source,id,name,category,cashback,reward_type,taksit_months,city,address,phone,website,image_url
bolkart,6118,Diamed,Tibb və Sağlamlıq,0.0,taksit_only,1,,,"(012) 465 06 06, (050) 465 06 06",https://diamedmedicalgroup.az/,
bolkart,6119,Diamed Aptek,Aptek və Optika,0.0,taksit_only,1,,,(012) 525 04 04,,
bolkart,6121,Diva,Geyim,0.0,taksit_only,1; 3; 6,,,(070) 999 00 29,,
bolkart,6122,Diva Spa,Gözəllik salonu və estetik mərkəzlər,0.0,taksit_only,1; 3; 6,,,"(055) 833 53 91 , (018) 657 31 34",,
bolkart,6124,Dosi-Dosi,Geyim,7.0,cashback,1; 3; 6,,,(051) 281 01 02,,
bolkart,6126,Dr Kong,Uşaqlar üçün,0.0,taksit_only,1; 3; 6,,,(050) 888 59 99,,
bolkart,6127,Dubai Motors,"Avtomobil, ehtiyyat hissələri və servis",0.0,taksit_only,1,,,(055) 215 66 49,,
bolkart,6128,Dünya Optik,Aptek və Optika,5.0,cashback,1; 3; 6,,,(050) 388 77 99,,
bolkart,6129,E-Avia Travel,Turizm,0.0,taksit_only,1; 3; 6,,,"(055) 342 06 00 ,  (050) 212 79 80",,
bolkart,6130,Eco Home,Elektronika,0.0,taksit_only,1; 3; 6; 9; 12; 18,,,(055) 300 25 73,https://ehstore.az/,
bolkart,6131,Ecodent,Tibb və Sağlamlıq,0.0,taksit_only,1; 3; 6; 12,,,(070) 581 75 76,,
bolkart,6132,Edel Mebel,Mebel,0.0,taksit_only,1; 3; 6; 12,,,(055) 694 24 22,,
bolkart,6133,Efor,Geyim,0.0,taksit_only,1; 3; 6,,,(012) 567 75 33,,
bolkart,6134,Express Shop,Geyim,0.0,taksit_only,1; 3; 6,,,(070) 629 45 55,,
bolkart,6135,Extra Brend,Geyim,0.0,taksit_only,1; 3; 6,,,(050) 433 33 23,,
bolkart,6136,Extra Butik,Geyim,0.0,taksit_only,1; 3; 6,,,(051) 920 00 07,,
bolkart,6137,Ekonom,Geyim,0.0,taksit_only,1,,,,,
bolkart,6138,Ekzobutik,Supermarket,5.0,cashback,1,,,(070) 204 84 34,https://www.ekzo.az/,
bolkart,6139,El&Ay,Geyim,0.0,taksit_only,1; 3; 6,,,"(050) 429 81 67 , (070) 558 84 29",,
bolkart,6140,Elatus Moda Evi,Geyim,5.0,cashback,1,,,,,
bolkart,6141,Elektrik Malları,Elektronika,0.0,taksit_only,3; 6; 12,,,(021) 215 71 13,,
bolkart,6142,Elektroshop,Elektronika,0.0,taksit_only,1; 3; 6; 12,,,,https://www.electroshop.az/,
bolkart,6144,Elit Univermaq,Digər,0.0,taksit_only,1; 3; 6,,,(070) 326 96 37,,
bolkart,6145,Eliza,Parfümeriya və kosmetika,0.0,taksit_only,1; 3; 6,,,(055) 422 12 22,,
bolkart,6146,Eloor,Ayaqqabı,0.0,taksit_only,1; 3; 6,,,"(055) 215 15 10 , (055) 630 50 54",,
bolkart,6147,Eltek,Elektronika,0.0,taksit_only,1; 3; 6; 9; 12; 18,,,(051) 229 32 92,https://eltek.az/,
bolkart,6149,Emin Optika,Aptek və Optika,0.0,taksit_only,1,,,(050) 669 31 77,,
bolkart,6150,Emin.E.R,Geyim,0.0,taksit_only,1,,,(070) 280 30 40,,
bolkart,6152,En Brend,Geyim,0.0,taksit_only,1; 2; 3,,,(055) 895 55 56,,
bolkart,6153,Era Electonics,Elektronika,0.0,taksit_only,1; 3; 6; 12,,,(055) 675 95 65,,
bolkart,6154,Ero,Geyim,0.0,taksit_only,1; 3; 6,,,(050) 229 33 33,,
bolkart,6155,Etay,Ayaqqabı,2.0,cashback,1,,,(055) 823 27 77,,
bolkart,6156,Euro Style,Geyim,0.0,taksit_only,3,,,(025) 255 00 91,,
bolkart,6158,Euromoda,Geyim,0.0,taksit_only,1; 3; 6,,,(055) 209 38 09,,
bolkart,6159,Ev elektroniks,Elektronika,0.0,taksit_only,1; 3; 6,,,,,
bolkart,6160,Evim,Ev aksessuarları,0.0,taksit_only,1,,,(055) 967 27 27,,
bolkart,6161,Evim Tekstil,Ev aksessuarları,0.0,taksit_only,1; 2; 3; 6,,,"(077) 219 17 08 , (050) 557 72 26",,
bolkart,6162,Evimiz,Ev aksessuarları,3.0,cashback,1; 3; 6; 9; 12,,,"(012) 490 22 25 , (012) 490 22 26",,
bolkart,6163,Evro İnşaat,Təmir və tikinti,0.0,taksit_only,1; 3; 6,,,(050) 772 55 32,,
bolkart,6164,Əcəmi Mall,Geyim,0.0,taksit_only,1,,,"(012) 569 34 30 , (051) 569 34 30",,
bolkart,6165,Əhmədli Mall,Geyim,5.0,cashback,1; 2; 3,,,(051) 612 02 12,,
bolkart,6166,Əli Mobile,Mobil telefon ve aksessuarları,0.0,taksit_only,1; 3; 6; 12; 18,,,(070) 885 00 00,,
bolkart,6168,Fabrik Malları,Geyim,0.0,taksit_only,1,,,(077) 598 71 81,,
bolkart,6169,Facedent,Tibb və Sağlamlıq,0.0,taksit_only,1; 3; 6; 12,,,(012) 430 79 30,,
bolkart,6170,Faik Sönmez,Geyim,0.0,taksit_only,1; 3; 6,,,(012) 566 36 65,,
bolkart,6171,Faiq İnşaat,Təmir və tikinti,0.0,taksit_only,1; 3; 6,,,(070) 500 64 44,,
bolkart,6172,Fedya Telekom,Mobil telefon ve aksessuarları,0.0,taksit_only,1; 2; 3; 6,,,(055) 288 28 78,,
bolkart,6173,Fidan Boutique,Geyim,0.0,taksit_only,1; 3; 6,,,(055) 203 81 51,,
bolkart,6174,Fimka,Geyim,0.0,taksit_only,1; 3; 6,,,"(055) 702 16 07, (055) 851 70 30",,
bolkart,6175,Fireworks,Digər,0.0,taksit_only,1; 3; 6; 12,,,(012) 433 74 78,,
bolkart,6177,Fm İnşaat,Təmir və tikinti,0.0,taksit_only,1; 3; 6,,,(070) 554 77 77,,
bolkart,6178,FMS Motors,"Avtomobil, ehtiyyat hissələri və servis",0.0,taksit_only,1; 3; 6,,,(050) 609 00 33,,
bolkart,6179,Follow Store,Geyim,0.0,taksit_only,1; 3; 6,,,(051) 776 38 65,,
bolkart,6180,For Mood,Geyim,0.0,taksit_only,1,,,(055) 270 04 54,,
bolkart,6181,Fornails,Parfümeriya və kosmetika,0.0,taksit_only,1; 3; 6,,,(050) 243 08 88,,
bolkart,6182,Fors,Geyim,0.0,taksit_only,1; 3; 6,,,(077) 710 19 75,,
bolkart,6185,Full Moda,Geyim,0.0,taksit_only,1; 3; 6,,,"(070) 927 62 41 , (055) 843 76 98",,
bolkart,6186,Fullshop,Geyim,0.0,taksit_only,1; 3; 6; 12,,,(050) 420 52 00,,
bolkart,6187,Funland,İstirahət və əyləncə,0.0,taksit_only,1; 3; 6,,,,,
bolkart,6188,Füsunkar Butik,Geyim,0.0,taksit_only,1; 3; 6,,,(055) 916 83 22,,
bolkart,6189,G.E.Home,Ev aksessuarları,0.0,taksit_only,1; 3; 6,,,(050) 410 05 75,,
bolkart,6190,Garage Avto 85,"Avtomobil, ehtiyyat hissələri və servis",0.0,taksit_only,1,,,,,
bolkart,6191,Garderob,Ayaqqabı,0.0,taksit_only,1; 3; 6,,,(051) 994 99 49,,
bolkart,6192,Gautier,Mebel,0.0,taksit_only,1; 6; 12; 18; 24,,,,https://www.soliton.az/,
bolkart,6193,German Shop,Supermarket,0.0,taksit_only,1,,,,,
bolkart,6194,Gerry Weber,Geyim,0.0,taksit_only,1; 3; 6,,,(055) 209 38 11,,
bolkart,6195,Gənclik,Geyim,0.0,taksit_only,1; 3; 6,,,(055) 663 90 91,,
bolkart,6196,Gigastore,Mobil telefon ve aksessuarları,0.0,taksit_only,1,,,(055) 959 87 16,,
bolkart,6197,Gizia,Geyim,0.0,taksit_only,1; 3; 6,,,(050) 338 30 52,,
bolkart,6199,Gold Electronics,Elektronika,2.0,cashback,1; 3; 6; 9; 12; 18,,,,,
bolkart,6200,Gold Telecom,Mobil telefon ve aksessuarları,0.0,taksit_only,1; 3; 6; 12,,,(050) 505 60 09,,
bolkart,6201,Goldex,Saat və aksessuarlar,0.0,taksit_only,3; 6; 12,,,"(023) 325 15 82 , (055) 898 29 55",,
bolkart,6204,Gözəl Evim Mebel,Mebel,0.0,taksit_only,1; 3; 6; 12,,,(070) 261 86 84,,
bolkart,6205,Graff,Saat və aksessuarlar,0.0,taksit_only,1; 3; 6,,,(012) 498 21 28,,
bolkart,6208,GÜL SATAN QIZ,Güllər və hədiyyələr,0.0,taksit_only,1; 3; 6,,,,,
bolkart,6209,H2O,Elektronika,0.0,taksit_only,3; 6; 12,,,(070) 289 57 59,,
bolkart,6210,Hacınşaat,Təmir və tikinti,0.0,taksit_only,1,,,(050) 244 90 45,,
bolkart,6211,Hair Point,Tibb və Sağlamlıq,0.0,taksit_only,1,,,"(012) 489 22 02 , (050) 999 22 02",,
bolkart,6212,Hamam Aksesuarları,Təmir və tikinti,0.0,taksit_only,1; 3; 6,,,(012) 374 47 34,,
bolkart,6213,Happy Baby,Uşaqlar üçün,0.0,taksit_only,1; 3; 6,,,(051) 613 70 70,,
bolkart,6214,Hart Sport,İdman malları,0.0,taksit_only,1; 3; 6,,,(051) 313 84 86,,
bolkart,6215,Hello Baku,Turizm,0.0,taksit_only,1; 3; 6; 12,,,"(050) 480 90 80 , (012) 449 38 81",,
bolkart,6216,Hədəf,Dəftərxana,0.0,taksit_only,1,,,,,
bolkart,6217,Hədiyyə Suvenir Kosmetika,Parfümeriya və kosmetika,0.0,taksit_only,1; 3; 6,,,(055) 886 58 85,,
bolkart,6218,Hər Şey Eviniz Üçün,Digər,0.0,taksit_only,1; 3; 6,,,(077) 627 03 03,,
bolkart,6219,Hilal Elektron,Elektronika,0.0,taksit_only,1; 3; 6,,,,,
bolkart,6220,Home Gallery,Elektronika,0.0,taksit_only,1; 3; 6; 12,,,(070) 705 55 50,,
bolkart,6221,Home&More,Ev aksessuarları,0.0,taksit_only,1,,,(055) 271 62 02,,
bolkart,6223,Hr Option,Digər,0.0,taksit_only,1; 2; 3; 6; 9,,,(055) 200 80 47,,
bolkart,6224,Hundai Servis,"Avtomobil, ehtiyyat hissələri və servis",0.0,taksit_only,1; 3; 6,,,(051) 540 22 11,,
bolkart,6225,Hüquq Ədəbiyyatı,Dəftərxana,0.0,taksit_only,1; 3; 6,,,(055) 466 45 50,,
bolkart,6226,Hüseyn Dent,Tibb və Sağlamlıq,5.0,cashback,1; 3; 6; 12,,,(055) 605 50 84,,
bolkart,6227,Hüseyn Perfumery,Parfümeriya və kosmetika,0.0,taksit_only,1; 3; 6,,,(070) 809 96 97,,
bolkart,6229,Hyundai Badamdar,"Avtomobil, ehtiyyat hissələri və servis",0.0,taksit_only,1,,,"(012) 502 90 90 , (012) 502 90 91",,
bolkart,6230,Hyundai Servis,"Avtomobil, ehtiyyat hissələri və servis",0.0,taksit_only,1; 3; 6; 9,,,(012) 989,https://www.hyundai.az/,
bolkart,6231,X Fashion,Geyim,0.0,taksit_only,1,,,(012) 434 52 01,,
bolkart,6232,Xalça,Ev aksessuarları,0.0,taksit_only,1; 3; 6; 12,,,(070) 214 11 57,,
bolkart,6233,Xəzəroğlu Mebel,Mebel,0.0,taksit_only,1; 3; 6,,,(070) 206 12 34,,
bolkart,6234,X-Lady,Geyim,0.0,taksit_only,1; 3; 6,,,(010) 450 10 50,,
bolkart,6235,X-Man,Geyim,0.0,taksit_only,1; 3; 6,,,(055) 460 10 50,,
bolkart,6237,Iatm,Digər,0.0,taksit_only,1,,,(070) 905 22 40,,
bolkart,6238,Icon Çanta,Saat və aksessuarlar,0.0,taksit_only,1; 3; 6,,,(055) 802 69 47,,
bolkart,6239,Ideal,Geyim,0.0,taksit_only,1; 3; 6,,,(051) 548 96 18,,
bolkart,6240,Implant-Dent,Tibb və Sağlamlıq,0.0,taksit_only,1; 3; 6; 12,,,(012) 440 46 96,,
bolkart,6241,Ispace,Elektronika,0.0,taksit_only,1; 2; 3; 6; 12; 18; 24,,,(050) 776 00 15,,
bolkart,6242,Italtherm,Təmir və tikinti,0.0,taksit_only,1; 3; 6; 12; 18,,,"(012) 449 45 49 , (099) 717 03 33",,
bolkart,6243,ITT Net,İstirahət və əyləncə,0.0,taksit_only,1,,,(070) 556 60 72,,
bolkart,6244,Iz Electronics,Elektronika,0.0,taksit_only,1; 3; 6; 12,,,"(055) 203 62 60 , (055) 363 19 22",,
bolkart,6245,Izolatexe,Təmir və tikinti,0.0,taksit_only,1; 3; 6,,,(050) 411 74 62,,
bolkart,6246,İlkin Kids,Uşaqlar üçün,0.0,taksit_only,1,,,(055) 609 59 00,,
bolkart,6247,İmperial Motors,"Avtomobil, ehtiyyat hissələri və servis",0.0,taksit_only,1; 3; 6,,,(050) 365 00 73,,
bolkart,6248,İmplant,Tibb və Sağlamlıq,0.0,taksit_only,1; 3; 6; 12,,,(018) 642 18 96,,
bolkart,6249,İncə,Geyim,0.0,taksit_only,1; 3; 6,,,(012) 567 16 71,,
bolkart,6250,İnci,Təmir və tikinti,0.0,taksit_only,1; 3; 6,,,(051) 412 99 99,,
bolkart,6251,İnci Butik,Geyim,0.0,taksit_only,1; 3; 6,,,(012) 452 85 03,,
bolkart,6252,İnci Dent,Tibb və Sağlamlıq,0.0,taksit_only,1; 3; 6,,,(012) 561 02 55,,
bolkart,6253,İnci Diş,Tibb və Sağlamlıq,0.0,taksit_only,1,,,(012) 429 33 24,,
bolkart,6254,İnci Dişlər,Tibb və Sağlamlıq,0.0,taksit_only,1,,,(050) 313 17 35,,
bolkart,6256,Jaime Boutique,Geyim,0.0,taksit_only,1; 3; 6,,,(055) 617 30 70,,
bolkart,6257,Jakamen,Geyim,0.0,taksit_only,1; 3; 6,,,"(012) 566 62 16 , (050) 963 29 88",,
bolkart,6258,Jamelia Beauty,Parfümeriya və kosmetika,0.0,taksit_only,1,,,(055) 428 24 56,,
bolkart,6259,Jasmin,Parfümeriya və kosmetika,0.0,taksit_only,1; 3; 6,,,(055) 503 04 04,,
bolkart,6260,Joyful Travel,Turizm,0.0,taksit_only,1; 3; 6,,,(012) 428 07 94,,
bolkart,6261,Kababmood,Restoran və kafelər,5.0,cashback,1,,,(077) 609 25 25,,
bolkart,6262,Kaballero,Geyim,0.0,taksit_only,1; 3; 6,,,(012) 598 11 43,,
bolkart,6263,Kabel Evi,Təmir və tikinti,0.0,taksit_only,1; 3; 6,,,(050) 246 50 04,,
bolkart,6264,Kabluçok,Ayaqqabı,0.0,taksit_only,1,,,"(012) 432 72 71 , (077) 377 48 77",,
bolkart,6265,Karandaş,Dəftərxana,0.0,taksit_only,1; 3,,,(018) 648 30 40,,
bolkart,6266,Kavanni,Mebel,5.0,cashback,1; 2; 3; 6; 9; 12; 18,,,(077) 611 49 49,,
bolkart,6268,Keproshop,Parfümeriya və kosmetika,0.0,taksit_only,1; 3; 6,,,(012) 566 62 23,,
bolkart,6269,Kəlağayım,Saat və aksessuarlar,0.0,taksit_only,1; 3; 6,,,(050) 255 08 42,,
bolkart,6270,Kia Servis,"Avtomobil, ehtiyyat hissələri və servis",0.0,taksit_only,1; 3; 6,,,(012) 373 42 35,,
bolkart,6271,Kids Concept,Uşaqlar üçün,0.0,taksit_only,1; 3; 6,,,(055) 696 37 46,,
bolkart,6272,Kids Story,Geyim,0.0,taksit_only,1; 2; 3,,,,,
bolkart,6273,Kids World,Geyim,8.0,cashback,1; 3; 6,,,"(012) 433 64 44 , (050) 409 80 80",,
bolkart,6274,Kiki&Koko,Uşaqlar üçün,0.0,taksit_only,1,,,(070) 203 69 00,,
bolkart,6275,Kilim Mebel,Mebel,0.0,taksit_only,1; 6; 12; 18; 24,,,,https://www.soliton.az/,
bolkart,6276,Kimyəvi Təmizləmə,Digər,0.0,taksit_only,1,,,,,
bolkart,6277,King Dental,Tibb və Sağlamlıq,0.0,taksit_only,1; 3; 6,,,(051) 810 14 10,,
bolkart,6278,Kip,Geyim,0.0,taksit_only,1; 3; 6,,,(055) 209 38 14,,
bolkart,6279,Kms Lider Univermaq,Geyim,0.0,taksit_only,1; 2; 3,,,(055) 677 44 99,,
bolkart,6280,Koç Mebel,Mebel,0.0,taksit_only,1; 3; 6; 9; 12,,,"(012) 454 95 96, (051) 614 95 96",,
bolkart,6281,Komagene,Restoran və kafelər,5.0,cashback,1,,,(077) 711 10 05,,
bolkart,6282,Komfort,Geyim,0.0,taksit_only,1,,,(051) 833 26 13,,
bolkart,6283,Kompliment,Geyim,0.0,taksit_only,1; 3; 6,,,(055) 353 91 13,,
bolkart,6285,Koton,Geyim,2.0,cashback,1,,,(055) 205 36 20,,
bolkart,6286,Koza Dəvətnamə,Dəftərxana,0.0,taksit_only,1; 3; 6; 12,,,"(012) 493 02 65 , (012) 493 94 59 , (055) 637 32 42",,
bolkart,6287,Kral İnşaat,Təmir və tikinti,0.0,taksit_only,1; 3; 6; 9; 12,,,,,
bolkart,6288,Kristal Stone,Təmir və tikinti,0.0,taksit_only,1; 3; 6; 12,,,(055) 955 91 19,,
bolkart,6289,Qardaşlar,Digər,0.0,taksit_only,1; 3; 6,,,(012) 556 57 56,,
bolkart,6290,Qərb Telekom,Mobil telefon ve aksessuarları,0.0,taksit_only,1; 3; 6; 12,,,,,
bolkart,6291,Qızılgül,Restoran və kafelər,5.0,cashback,1,,,(055) 822 23 42,,
bolkart,6292,Queen,Saat və aksessuarlar,0.0,taksit_only,1,,,(055) 223 66 11,,
bolkart,6293,Qurman,Restoran və kafelər,12.0,cashback,1,,,(070) 568 67 09,,
bolkart,6294,Quru Təmizləmə,Digər,0.0,taksit_only,1; 3; 6,,,(050) 500 90 08,,
bolkart,6295,L’Occitane,Parfümeriya və kosmetika,0.0,taksit_only,1,,,(012) 599 15 17,https://az.loccitane.com/,
bolkart,6296,La City,Geyim,0.0,taksit_only,1; 3; 6,,,(070) 311 99 91,,
bolkart,6297,La Parfumerie,Parfümeriya və kosmetika,0.0,taksit_only,1; 3; 6,,,"(012) 498 00 41 , (070) 238 41 41",,
bolkart,6298,Lacheen,Ayaqqabı,0.0,taksit_only,1; 3; 6,,,,,
bolkart,6299,Lady Club,Geyim,0.0,taksit_only,3,,,(012) 465 71 03,,
bolkart,6300,Lady Life,Geyim,0.0,taksit_only,1; 3; 6,,,(012) 430 08 02,,
bolkart,6301,Lakme,Parfümeriya və kosmetika,0.0,taksit_only,1; 3; 6; 12,,,(070) 221 21 84,,
bolkart,6302,Lankon,Mobil telefon ve aksessuarları,0.0,taksit_only,1; 3; 6; 12,,,"(012) 562 21 55 , (050) 384 10 10",,
bolkart,6303,Laptop,Elektronika,0.0,taksit_only,1; 3; 6; 12; 18,,,,,
bolkart,6305,Laylay,Uşaqlar üçün,0.0,taksit_only,1,,,(070) 641 51 77,,
bolkart,6307,Le Mirage,Geyim,0.0,taksit_only,1; 3; 6,,,(077) 317 45 73,,
bolkart,6309,Leo Jeans,Geyim,0.0,taksit_only,1; 3; 6,,,(055) 307 20 20,,
bolkart,6310,LERNA,Digər,3.0,cashback,1; 3; 6; 12; 18; 24,,,,,
bolkart,6311,Lesya Butik,Geyim,0.0,taksit_only,1; 3; 6,,,(055) 816 05 50,,
bolkart,6312,Leyli Cosmetics,Parfümeriya və kosmetika,0.0,taksit_only,1,,,,,
bolkart,6313,LG Electronics,Elektronika,0.0,taksit_only,6,,,(051) 920 82 02,,
bolkart,6314,Lider Computers,Elektronika,0.0,taksit_only,6,,,(025) 255 22 59,,
bolkart,6315,Lider Line,Mobil telefon ve aksessuarları,0.0,taksit_only,1; 3; 6; 12,,,"(012) 432 89 12 , (050) 611 10 01",,
bolkart,6316,Liman Hospital,Tibb və Sağlamlıq,0.0,taksit_only,1; 3; 6; 12,,,"(050) 235 24 34 , (012) 585 14 21 , (018) 642 02 09",,
bolkart,6317,Liman Klinikası,Tibb və Sağlamlıq,0.0,taksit_only,1; 3; 6; 12,,,"(018) 448 06 00 , (018) 448 06 11",,
bolkart,6319,Livan Shaurma,Restoran və kafelər,10.0,cashback,1,,,(077) 317 45 73,,
bolkart,6320,Lladro,Ev aksessuarları,0.0,taksit_only,1; 2; 3; 6; 12,,,(051) 201 92 89,,
bolkart,6322,Lodos,Geyim,0.0,taksit_only,1,,,(070) 545 00 05,,
bolkart,6324,Lor Center,Tibb və Sağlamlıq,0.0,taksit_only,1; 3; 6,,,(050) 754 06 66,,
bolkart,6325,Lord Men,Geyim,0.0,taksit_only,1,,,(051) 311 11 40,,
bolkart,6326,Lova Sleep,Mebel,2.0,cashback,1; 2; 3; 6; 9; 12,,,(055) 909 77 50,,
bolkart,6327,Love Me,Geyim,0.0,taksit_only,1; 3; 6,,,"(012) 561 12 74 , (077) 712 22 88",,
bolkart,6328,Lovely Baku,Güllər və hədiyyələr,0.0,taksit_only,1,,,(055) 490 99 10,,
bolkart,6330,Lux Boutique,Geyim,0.0,taksit_only,1; 3; 6,,,(012) 499 61 67,,
bolkart,6331,Lutvelizade,Geyim,0.0,taksit_only,1; 3; 6,,,(055) 909 74 22,,
bolkart,6332,Madam Biju,Saat və aksessuarlar,0.0,taksit_only,1; 3; 6,,,,https://www.madambiju.az/,
bolkart,6334,Maestro,Digər,0.0,taksit_only,1; 3; 6,,,(012) 498 69 49,,
bolkart,6335,Maison De Lux,Ev aksessuarları,0.0,taksit_only,1; 2; 3; 6; 12,,,"(051) 201 92 97 , (012) 493 20 59",,
bolkart,6336,Majesty,Aptek və Optika,0.0,taksit_only,1; 3; 6; 12,,,"(012) 497 15 18 , (051) 940 27 80",,
bolkart,6337,Major Butik,Geyim,0.0,taksit_only,1; 3; 6,,,(055) 490 99 22,,
bolkart,6338,Maqnit Elektroniks,Elektronika,0.0,taksit_only,1; 3; 6; 12,,,,https://magnit.az/,
bolkart,6339,Malışok,Uşaqlar üçün,0.0,taksit_only,1; 3; 6,,,,,
bolkart,6341,Manovi,Ayaqqabı,0.0,taksit_only,1; 3; 6,,,(055) 210 32 71,,
bolkart,6342,Markoff,Geyim,0.0,taksit_only,1; 2; 3; 6,,,(051) 311 11 40,,
bolkart,6344,Marmik Jewellery,Saat və aksessuarlar,5.0,cashback,1; 3; 6; 9; 12; 18,,,,,
bolkart,6345,Mea Store,Mobil telefon ve aksessuarları,0.0,taksit_only,1; 3; 6,,,(055) 726 16 96,,
bolkart,6346,Mebel Aksesuarları,Ev aksessuarları,0.0,taksit_only,1; 3; 6,,,(050) 357 47 71,,
bolkart,6347,Medi Plus,Tibb və Sağlamlıq,0.0,taksit_only,1; 3; 6,,,"(012) 434 59 36 , (055) 252 45 94",,
bolkart,6348,Mediluks,Tibb və Sağlamlıq,0.0,taksit_only,1,,,"(012) 563 55 05 , (012) 563 51 81 , (012) 909 , (012) 404 41 90 , (055) 455 86 08",,
bolkart,6349,Medistom,Tibb və Sağlamlıq,0.0,taksit_only,1; 3; 6,,,(012) 598 16 56,,
bolkart,6350,Medstar,Tibb və Sağlamlıq,0.0,taksit_only,1,,,(055) 711 71 20,,
bolkart,6351,Melisa,Geyim,0.0,taksit_only,1; 3; 6,,,(050) 597 38 48,,
bolkart,6352,Memorial Klinik,Tibb və Sağlamlıq,0.0,taksit_only,1,,,(012) 520 30 40,,
bolkart,6353,Menar Smart Tədris Mərkəzi,Digər,0.0,taksit_only,1,,,(055) 612 49 21,,
bolkart,6354,Merbi,Geyim,0.0,taksit_only,1,,,(012) 566 02 77,,
bolkart,6355,Metropol,Digər,0.0,taksit_only,1,,,(055) 577 31 54,,
bolkart,6356,Məktəb Və Ofıs Malları,Dəftərxana,0.0,taksit_only,1,,,(055) 260 38 38,,
bolkart,6357,Mətbəxçi,Mebel,0.0,taksit_only,1; 3; 6; 9; 12,,,,https://metbexci.az/,
bolkart,6358,Mg Moda Gold,Geyim,0.0,taksit_only,1; 3; 6,,,(051) 474 50 50,,
bolkart,6359,MI Zone,Elektronika,0.0,taksit_only,1; 3; 6; 12; 18,,,,,
bolkart,6360,Mi Mobile,Elektronika,0.0,taksit_only,1; 3; 6; 12; 18,,,(012) 441 15 15,,
bolkart,6361,Mila Brush,Elektronika,0.0,taksit_only,1; 2; 3; 6; 9; 12,,,"(055) 671 20 36 , (055) 413 05 65",,
bolkart,6362,Miledi-C,Geyim,0.0,taksit_only,1; 3; 6,,,(055) 563 66 00,,
bolkart,6363,Mimi,Saat və aksessuarlar,0.0,taksit_only,1,,,(051) 799 88 88,,
bolkart,6364,Mimy,Uşaqlar üçün,0.0,taksit_only,1; 3; 6,,,(012) 566 61 51,,
bolkart,6366,Mir Telecom,Mobil telefon ve aksessuarları,0.0,taksit_only,1; 3; 6,,,(055) 609 99 99,,
bolkart,6367,Mir Travel,Turizm,0.0,taksit_only,1; 3; 6; 12,,,(012) 596 86 88,,
bolkart,6368,Miray,Ev aksessuarları,0.0,taksit_only,1; 3; 6,,,,,
bolkart,6369,Mirvarist,Saat və aksessuarlar,2.0,cashback,1; 3; 6; 12,,,(099) 998 99 55,https://www.mirvarist.az/,
bolkart,6370,Miss Today,Geyim,0.0,taksit_only,1; 2; 3,,,,,
bolkart,6371,Missoni Mebel,Mebel,0.0,taksit_only,1; 2; 3; 6; 9; 12; 18; 24,,,(055) 222 16 46,,
bolkart,6372,MM,Geyim,0.0,taksit_only,1,,,(070) 580 49 56,,
bolkart,6373,Mobil Telefon,Mobil telefon ve aksessuarları,0.0,taksit_only,3; 6; 12,,,(051) 715 65 65,,
bolkart,6374,Mobilux,Mobil telefon ve aksessuarları,0.0,taksit_only,1; 3; 6; 12,,,(012) 539 49 59,,
bolkart,6375,Mondi Mebel,Mebel,0.0,taksit_only,1; 6; 12; 18; 24,,,,https://www.soliton.az/,
bolkart,6376,Monnalisa,Geyim,0.0,taksit_only,1; 3; 6,,,(050) 275 93 15,https://mybrands.az/kids/girls/clothing-1/monnalisa-1,
bolkart,6377,Monomed Clinic,Tibb və Sağlamlıq,0.0,taksit_only,1,,,(051) 414 07 04,,
bolkart,6379,Moonlight,Parfümeriya və kosmetika,3.0,cashback,1; 3; 6,,,,,
bolkart,6380,Murad,Geyim,0.0,taksit_only,1,,,(050) 363 49 48,,
bolkart,6381,Muradın Dükanı,Digər,0.0,taksit_only,1; 3; 6,,,(055) 316 08 59,,
bolkart,6383,Mustafa Tayat,Geyim,0.0,taksit_only,1,,,(055) 333 49 72,,
bolkart,6384,My Auto,"Avtomobil, ehtiyyat hissələri və servis",0.0,taksit_only,1; 3; 6,,,(012) 570 06 20,,
bolkart,6385,My Brand,Geyim,0.0,taksit_only,1; 3; 6,,,(025) 255 28 65,,
bolkart,6386,My Hijab,Geyim,0.0,taksit_only,1; 3; 6,,,,,
bolkart,6388,N&M Beauty,Parfümeriya və kosmetika,0.0,taksit_only,1; 3; 6,,,(012) 493 95 71,,
bolkart,6389,N&Z Butik,Geyim,0.0,taksit_only,1; 3; 6,,,(055) 301 40 43,,
bolkart,6390,Nar Baku,Geyim,0.0,taksit_only,1; 3; 6,,,,,
bolkart,6391,Nar Mobile,Mobil telefon ve aksessuarları,0.0,taksit_only,6,,,(070) 778 78 00,,
bolkart,6392,Nargiz Collection,Geyim,0.0,taksit_only,1; 3; 6,,,"(012) 454 91 94, (050) 334 32 22",,
bolkart,6394,Ncp Electronics,Elektronika,0.0,taksit_only,1; 3; 6; 12,,,"(012) 490 24 78 , (012) 408 33 24 , (055) 551 19 19",,
bolkart,6396,New Med Klinikası,Tibb və Sağlamlıq,0.0,taksit_only,1,,,(012) 440 83 23,,
bolkart,6398,Nəvələr,Uşaqlar üçün,0.0,taksit_only,1; 3; 6,,,(012) 533 90 10,,
bolkart,6400,Nikomen,Geyim,0.0,taksit_only,1; 3; 6,,,(055) 955 51 63,,
bolkart,6401,Nlt Telecom,Elektronika,2.0,cashback,1; 3; 6; 12; 18; 24,,,"(012) 498 22 66, (050) 266 07 07",https://telecom.nlt.az/,
