id,name,slug,cashback,birbonus,umico_bonus,categories,cities,installments,max_taksit_month,payment_methods,is_bnpl,has_barcode,phone,website,instagram,facebook,voen,image_url,order,created_at,updated_at,published_at
18197,Promenade Hotel Baku,promenade-hotel-baku,5,5,,Otel,,,,,,,,,,,0000000000,,,2024-04-09T13:50:16.423Z,2025-12-12T12:12:14.919Z,2024-04-09T13:50:18.147Z
18198,Randevu,randevu,2,2,,Şirniyyat evi,,,,,,,,,,,0000000000,,,2024-04-18T12:27:06.637Z,2025-12-12T12:12:52.792Z,2024-04-18T12:32:04.113Z
18199,Auto Azerbaycan,auto-azerbaycan,3,3,,Avto,,,,,,,,,,,0000000000,,,2024-04-18T12:55:46.074Z,2025-12-12T12:13:31.545Z,2024-04-18T12:55:47.555Z
18205,Desigual,desigual,,3,,Geyim,,2; 3; 6,,,,,,,https://www.instagram.com/desigualazerbaijan/,,1406665021,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/desigual_fb671b5226.png,,2024-07-04T07:08:59.204Z,2025-12-12T12:13:52.863Z,2024-07-04T07:09:28.346Z
18213,Premium Dental,premium-dental,3,3,,Tibb,,,,,,,,,,,00000000000,,,2024-07-25T12:12:19.921Z,2025-12-12T12:14:23.710Z,2024-07-25T12:12:24.633Z
18221,cheaPPolino Kids,chea-p-polino-kids,2,2,,Uşaqlar üçün,,,,,,,,,,,00000000000,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Cheappolino_logo_2_1_e1039aee90.png,,2024-08-07T08:33:28.338Z,2025-12-12T12:15:08.144Z,2024-08-07T08:37:11.883Z
18227,Rich Hotel,rich-hotel,5,5,,Otel,,,,,,,,,,,0000000000,,,2024-08-20T08:40:33.496Z,2025-12-12T12:16:39.166Z,2024-08-20T08:42:04.536Z
18229,DAMAT D'S,damat-d-s,2,2,,Geyim,,2; 3; 6,,,,,,yourbrands.com.az,https://www.instagram.com/damat.azerbaijan/,,2601730951,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/ds_damat_logo_7fecaa1683.jpg,,2024-08-30T12:19:32.055Z,2025-12-12T12:17:00.136Z,2024-08-30T12:19:33.247Z
18232,Tarık Ediz,tarik-ediz,,,,Geyim,,2; 3; 6,,,,,,,https://www.instagram.com/tarikedizofficial_azerbaijan/,,1401821872,,,2024-09-11T06:27:08.794Z,2026-01-23T12:01:47.959Z,2024-09-11T06:28:07.980Z
18239,Buji Room,buji-room,,2,,Saat və aksesuarlar,,,,,,,,,,,1005559982,,,2024-09-17T05:56:09.140Z,2025-12-12T12:19:07.989Z,2024-09-17T05:56:12.881Z
18249,Matmazel,matmazel,3,3,,Geyim,,,,,,,,,,,0000000000,,,2024-10-03T11:51:06.628Z,2025-12-12T12:20:00.991Z,2024-10-03T11:51:08.908Z
18254,DIV Academy,div-academy,2,2,,Təhsil,,,,,,,,, https://www.instagram.com/divacademy.az/,,000000000000,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/div_academy_b3d8d91265.png,,2024-10-03T12:13:03.259Z,2025-12-12T12:20:31.311Z,2024-10-03T12:13:08.894Z
18257,Fikir Coworking,fikir-coworking,2,2,,,,,,,,,,,https://www.instagram.com/fikir.coworking/,,00000000000,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/FIKIR_93123f795f.png,,2024-10-03T12:24:17.039Z,2025-12-12T12:20:57.678Z,2024-10-03T12:24:58.661Z
18258,Lekal,lekal,3,3,,Kitab və Dəftərxana Ləvazimatları,,,,,,,,, https://www.instagram.com/lekaldefterxana/,,0000000000,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/lekal_a1629f1eca.jpg,,2024-10-03T12:27:58.742Z,2025-12-12T12:21:28.251Z,2024-10-03T12:28:04.728Z
18269,Lily Perfumery & Cosmetics,lily-perfumery-and-cosmetics,3,3,,Parfümeriya və Kosmetika,,,,,,,,,https://www.instagram.com/lilybeauty.az/,,0000000000,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/LILY_COS_1_39536ed846.jpg,,2024-10-30T08:55:28.792Z,2025-12-12T12:23:03.533Z,2024-10-30T08:55:30.240Z
18308,Ferdi Telekom,ferdi-telekom,,,,Elektronika və Texnika,,2; 3; 6; 9; 12; 18,,,,,,,https://www.instagram.com/ferdi_telefon/profilecard/?igsh=MTk3ZWtpbGxoNWluaw==,,1304785872,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Whats_App_Image_2025_07_23_at_11_43_08_8fb20042de.jpeg,,2025-07-23T10:49:46.991Z,2026-02-11T10:06:54.098Z,2025-07-23T11:01:02.939Z
18646,Coffee Lab,coffee-lab,,5,,Restoran,,,,,,True,,,,,1605101572,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/3526d19f_de13_4462_89b8_564427fcfb55_1_8d97fcb66d.jpg,,2025-09-19T05:47:18.833Z,2026-02-16T05:14:52.835Z,2025-09-23T13:51:06.206Z
18322,Melamor,melamor,,2,,Restoran; Şirniyyat evi,,,,,,True,,,https://www.instagram.com/melamor.az/,,3402017322,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Melamor_bf0b656bcc.png,,2025-09-09T06:11:07.543Z,2025-12-12T12:27:21.711Z,2025-09-23T13:49:01.039Z
18292,Timberland,timberland,,,,Geyim,,2; 3; 6,,,,,,,https://www.instagram.com/tblbaku/,,1406856861,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/TBL_9a466d0775.png,,2025-02-14T08:45:39.085Z,2026-01-26T06:49:32.376Z,2025-02-14T12:07:57.339Z
18282,Türkan Moda,tuerkan-moda,,,,Geyim,,2; 3; 6,,,,,,,https://www.instagram.com/turkan.moda/?hl=en,,1003443072,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Tuerkan_Logo_76500a1166.jpg,,2024-11-14T08:57:46.319Z,2026-01-30T06:23:12.371Z,2024-11-14T08:57:47.446Z
18539,Dr.Laila Cosmetics,dr-laila-cosmetics,,2,,Parfümeriya və Kosmetika,,,,,,True,,,https://www.instagram.com/dr.laila.cosmetics/,,1501299471,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Dr_Laila_Cosmetics_e90308b30e.jpg,,2025-09-10T10:40:25.527Z,2025-12-12T12:28:48.761Z,2025-09-23T13:49:11.225Z
18536,Oyuncaq adası,oyuncaq-adasi-1,,3,,Uşaqlar üçün,,,,,,True,,,https://www.instagram.com/oyuncaqadasi.az/,https://www.facebook.com/oyuncaqadasi.az/?locale=az_AZ,2700675842,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Oyuncaq_adasi_f9de0ece97.png,,2025-09-10T08:51:25.746Z,2025-12-12T12:30:34.626Z,2025-09-23T13:49:18.291Z
18556,Hellotech,hellotech,,2,,Kompüter,,,,,,True,,,https://www.instagram.com/hellotech_ehmedli/,,7304419462,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Hellotech_97c6186429.jpeg,,2025-09-10T13:34:21.925Z,2025-12-12T12:30:54.780Z,2025-09-23T13:49:34.710Z
18565,Cosmo Vet,cosmo-vet,,2,,Tibb,,,,,,True,,,https://www.instagram.com/cosmovetclinic/,,1906444881,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Cosmo_Vet_5ba7b70f0b.jpg,,2025-09-10T13:55:29.335Z,2025-12-12T12:31:50.313Z,2025-09-23T13:49:41.106Z
18629,Kaminci,kaminci,,7,,Məişət əşyaları,,,,,,True,,,https://www.instagram.com/kaminci_az/,,7600334862,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Kaminci_81b0e55f1a.jpeg,,2025-09-12T07:02:55.258Z,2025-12-12T12:32:18.585Z,2025-09-23T13:50:01.144Z
18635,Şah Elektroniks,sah-elektroniks,,2,,Elektronika və Texnika; Məişət əşyaları,,,,,,True,,,https://www.instagram.com/sah_electronics_/,,1906369531,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Sah_Elektroniks_dc34b1dbd9.png,,2025-09-15T12:20:38.166Z,2025-12-12T12:33:14.653Z,2025-09-23T13:50:15.415Z
18636,ZT Cosmetics,zt-cosmetics,,2,,Parfümeriya və Kosmetika,,,,,,True,,,https://www.instagram.com/zt_cosmetics_/,,1605755452,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/ZT_Cosmetics_8dc063f3be.jpg,,2025-09-16T05:38:31.521Z,2025-12-12T12:34:01.070Z,2025-09-23T13:50:21.481Z
18640,ZemZoo,zem-zoo,,3,,Məişət əşyaları; Digər,,,,,,True,,,https://www.instagram.com/zem_zoo/,,1806406802,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Zemzoo_c4cbc9f744.png,,2025-09-16T11:05:44.832Z,2025-12-12T12:34:48.545Z,2025-09-23T13:50:45.600Z
18645,Maricel hotel,maricel-hotel,,2,,Otel,,,,,,True,,,https://www.instagram.com/maricelastararesort/,,1008632911,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/maricel_f05b25d53e.png,,2025-09-17T12:44:29.963Z,2025-12-12T12:35:18.827Z,2025-09-23T13:50:58.291Z
18647,Grand home tekstil,grand-home-tekstil,,2,,Tekstil; Məişət əşyaları,,,,,,True,,,https://www.instagram.com/grandhome.tekstil/,,1506496292,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Grand_home_tekstil_97a7aaff05.jpg,,2025-09-19T05:54:03.092Z,2025-12-12T12:36:05.068Z,2025-09-23T13:51:19.632Z
18683,BAKU IT ACADEMY,baku-it-academy,,10,,Təhsil,,,,,,True,,,https://www.instagram.com/bakuitacademy/,https://www.facebook.com/BakuITAcademy/?ref=_xav_ig_profile_page_web#,1308260281,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/BAKU_IT_ACADEMY_1e722a4652.png,,2025-10-01T07:38:01.563Z,2025-12-12T12:36:47.333Z,2025-10-01T07:38:34.676Z
18649,Yumaq grooming center & pet shop,yumaq-grooming-center-and-pet-shop,,5,,Digər; Məişət əşyaları,,,,,,True,,,,,2904828552,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Yumaq_grooming_c3d794b1a6.png,,2025-09-22T05:57:30.342Z,2025-12-12T12:37:07.532Z,2025-09-23T13:51:36.797Z
18650,Rozel Beauty,rozel-beauty,,2,,Parfümeriya və Kosmetika,,,,,,True,,,https://www.instagram.com/rozelbeautyshop/ ,,2007982711,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Rozel_beauty_bdc7d8ab57.jpg,,2025-09-22T07:47:08.288Z,2025-12-12T12:37:27.927Z,2025-09-23T13:51:44.244Z
18653,İbiza oboy,ibiza-oboy,,2,,Ev aksessuarları,,,,,,True,,,https://www.instagram.com/ibiza_oboy_evi_gence/,,2302534232,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Ibiza_Oboy_6e6689c761.png,,2025-09-23T05:26:07.844Z,2025-12-12T12:40:58.712Z,2025-09-23T13:51:51.473Z
18685,Moto plaza,moto-plaza,,,,Avto,,2; 3; 6; 9,,,,,,,https://www.instagram.com/motoplaza.az/,,,,,2025-10-03T13:45:30.053Z,2025-12-12T12:42:04.049Z,2025-10-03T13:45:31.394Z
18677,Buddha Sushi,buddha-sushi,,15,,Restoran,,,,,,True,,,https://www.instagram.com/buddhasushi.az/?hl=en,,1200032582,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Buddha_Sushi_1751881ba8.png,,2025-09-30T07:32:49.154Z,2025-12-12T12:44:22.370Z,2025-10-06T13:07:44.569Z
18632,Zoo Best,zoo-best,,2,,Məişət əşyaları; Digər,,,,,,True,,,https://www.instagram.com/zoobest_neftciler/,,1807019222,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Zoo_Best_6a56365ff0.png,,2025-09-12T07:22:28.738Z,2025-12-12T12:45:11.304Z,2025-09-23T13:49:51.309Z
18689,Laptops.az,laptops-az,,,,Elektronika və Texnika,,2; 3; 6; 9,,,,,,,https://www.instagram.com/laptops.az,,,,,2025-10-07T07:09:32.665Z,2025-12-12T12:45:33.838Z,2025-10-07T07:15:24.236Z
18310,Nisyə Təkər,nisy-t-k-r,,2,,Avto,,2; 3; 6; 9,,,,True,,,https://www.instagram.com/teker__kredit,,1005891921,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Nisye_teker_logo_1_1_7bb109d8f7.png,,2025-07-24T11:28:36.042Z,2025-12-12T12:45:57.909Z,2025-07-24T11:33:31.822Z
18690,notebooks.az,notebooks-az,,,,Elektronika və Texnika,,2; 3; 6; 9,,,,,,,https://www.instagram.com/notebooks.az,,,,,2025-10-07T11:07:46.268Z,2025-12-12T12:46:18.242Z,2025-10-07T11:07:47.821Z
18691,Noutbuklar.az,noutbuklar-az,,,,Elektronika və Texnika,,2; 3; 6; 9; 12,,,,,,,https://www.instagram.com/noutbuklar_az?igsh=MWVvc2UzeTF0eTlvcQ==,,1806138701,,,2025-10-07T11:09:54.317Z,2025-12-12T12:46:53.089Z,2025-10-07T11:09:56.715Z
18692,COCO JEVELLERY,coco-jevellery,,,,Zinət əşyaları,,2; 3; 6; 9,,,,,,,https://www.instagram.com/coco_jewellery_,,,,,2025-10-07T11:31:54.340Z,2025-12-12T12:47:11.714Z,2025-10-07T11:34:25.141Z
18657,İnam Dental & Estetik,inam-dental-and-estetik,,2,,Tibb,,,,,,True,,,https://www.instagram.com/inamdentalestetik.az?igsh=MTRoM3p2bmxnbmU0,,1407163401,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Inam_Dental_and_Estetik_3696835b07.png,,2025-09-23T11:31:56.064Z,2026-01-21T08:03:20.374Z,2025-09-23T13:52:15.789Z
18687,AQS DENTAL CENTER,aqs-dental-center,,,,Gözəllik salonu və sağlamlıq mərkəzi,,2; 3; 6; 9,,,,,,,,,2901210831,,,2025-10-06T11:52:12.010Z,2026-02-02T10:26:15.285Z,2025-10-06T11:52:14.332Z
18688,Swissdent,swissdent,,,,Gözəllik salonu və sağlamlıq mərkəzi,,2; 3; 6; 9,,,,,,,https://www.instagram.com/swissdent.az,,,,,2025-10-06T13:29:44.898Z,2026-02-03T06:03:21.261Z,2025-10-06T13:29:47.073Z
18686,Armood Store,armood-store,,,,Elektronika və Texnika,,2; 3; 6; 9,,,,,,,https://www.instagram.com/armood.store,,2006839871,,,2025-10-06T11:33:59.783Z,2026-02-04T12:23:03.699Z,2025-10-06T11:34:15.496Z
18309,Home Mebel,home-mebel-1,,,,Mebel,,2; 3; 6; 9,,,,,,,https://www.instagram.com/home.mebel.az?igsh=MWw5c3Brams5a2lr,,1802150472,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Whats_App_Image_2025_07_23_at_13_33_51_08ecc59e9c.jpeg,,2025-07-24T05:44:18.153Z,2025-12-12T12:47:54.142Z,2025-07-24T06:18:41.409Z
18693,AV  Electronics,av-electronics,,,,Elektronika və Texnika,,2; 3; 6; 9,,,,,,,,,3103549581,,,2025-10-07T12:40:18.558Z,2026-02-03T12:45:14.407Z,2025-10-07T12:40:22.979Z
18697,SHAHIN ELECTRONICS,shahin-electronics,,,,Elektronika və Texnika,,2; 3; 6; 9,,,,,,,https://www.instagram.com/shahin_electronics?igsh=MjN3azRtd3hjbnV4,,2906211722,,,2025-10-08T05:57:43.902Z,2025-12-12T12:49:56.215Z,2025-10-08T05:57:46.286Z
18698,AZERCELL EXCLUSİVE GORANBOY,azercell-exclusive-g-oe-ranboy,,,,Elektronika və Texnika,,2; 3; 6; 9,,,,,,,,,,,,2025-10-08T06:00:25.736Z,2025-12-12T12:50:34.702Z,2025-10-08T06:00:27.303Z
18699,XEZRI MEBEL,xezri-mebel,,,,Mebel,,2; 3; 6; 9; 12,,,,,,,https://www.instagram.com/share/BAHVQfsVeY,,,,,2025-10-08T06:10:01.942Z,2025-12-12T12:50:57.885Z,2025-10-08T06:10:03.208Z
18700,AZERCELL EXCLUSİVE ŞAMAXI,azercell-exclusive-samaxi,,,,Elektronika və Texnika,,2; 3; 6; 9,,,,,,,,,,,,2025-10-08T06:29:36.669Z,2025-12-12T12:51:25.650Z,2025-10-08T06:29:37.969Z
18659,Lena butik,lena-butik,,2,,Geyim,,,,,,True,,,https://www.instagram.com/lenabutik.az/,,7304470022,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Lena_Butik_dea1fbba0b.png,,2025-09-23T11:35:28.354Z,2025-12-12T12:51:44.996Z,2025-09-23T13:52:32.261Z
18716,Eli Mobile,eli-mobile,,,,Elektronika və Texnika,,2; 3; 6; 9,,,,,,,https://www.instagram.com/alimobile_aks?igsh=dHpjdjZnaG1hMGpn&utm_source=qr,,,,,2025-10-09T10:46:09.151Z,2025-12-12T12:52:05.697Z,2025-10-09T10:46:37.651Z
18681,Hill Restaurant,hill-restaurant,,3,,Restoran,,,,,,True,,,https://www.instagram.com/hill.restaurant/,,1506393491,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Hill_Restaurant_ba158d1418.png,,2025-09-30T07:34:20.199Z,2025-12-12T12:52:50.227Z,2025-10-09T13:22:17.662Z
18758,TELE STOP,tele-stop,,,,Elektronika və Texnika,,2; 3; 6; 9,,,,,,,,,4102023032,,,2025-10-13T12:58:12.430Z,2025-12-12T12:53:09.779Z,2025-10-13T12:58:16.862Z
18733,Global Mobile,global-mobile,,,,Elektronika və Texnika,,2; 3; 6; 9,,,,,,,,,,,,2025-10-10T11:47:15.193Z,2025-12-12T12:53:33.449Z,2025-10-10T11:47:16.551Z
18759,UCUZLUQ MEBEL,ucuzluq-mebel,,,,Mebel,,2; 3; 6; 9; 12,,,,,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/IMG_20251010_WA_0003_f658e8efe8.jpg,,2025-10-13T13:04:50.220Z,2025-12-12T12:53:51.634Z,2025-10-13T13:04:51.932Z
18760,LG,lg-1,,,,Elektronika və Texnika,,2; 3; 6; 9,,,,,,,,,,,,2025-10-13T13:11:51.390Z,2025-12-12T12:54:42.223Z,2025-10-13T13:15:31.937Z
18720,İStore Baku,i-store-baku,,,,Elektronika və Texnika,,2; 3; 6; 9,,,,,,,https://www.instagram.com/istorebaku.az?igsh=MXZsM291bXJrZ3Jocg==,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Istore_Baku_a04d3b7c02.png,,2025-10-09T14:17:20.138Z,2025-12-12T12:55:09.726Z,2025-10-09T14:17:21.196Z
18721,NN ELECTRONICS,nn-electronics,,,,Elektronika və Texnika,,2; 3; 6; 9,,,,,,,https://www.instagram.com/nnelectronics_?igsh=cms1aXAzd2kzbDBm,,,,,2025-10-09T14:22:04.931Z,2025-12-12T12:55:31.968Z,2025-10-09T14:22:06.306Z
18722,Yeva Telecom,yeva-telecom,,,,Elektronika və Texnika,,2; 3; 6; 9,,,,,,,https://www.instagram.com/yeva.telecom___02?igsh=M2Nkdm9zNnZzYTht,,,,,2025-10-09T14:26:53.067Z,2025-12-12T12:55:53.192Z,2025-10-09T14:26:54.100Z
19162,Arus Home,arus-home,,2,,Elektronika və Texnika,,,,,,True,,,https://www.instagram.com/arus.home/,,0701704572,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/LOQO_ARUS_squared_1_d755fde43c.png,,2025-12-10T10:59:35.179Z,2025-12-12T12:56:05.411Z,2025-12-12T12:56:05.399Z
18748,Almafamily,almafamily,,,,Elektronika və Texnika,,2; 3; 6; 9,,,,,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/IMG_20251009_WA_0042_386b97175b.jpg,,2025-10-13T05:54:49.594Z,2025-12-12T13:03:09.541Z,2025-10-13T05:54:54.793Z
18311,Elloni mebel,elloni-mebel,,,,Mebel,,2; 3; 6; 9; 12,,,,,,,https://www.instagram.com/elloni_salyan_mebel/,,8301129292,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/elloni_1_2_1_e477083d50.png,,2025-07-24T13:35:44.561Z,2026-02-10T08:33:57.104Z,2025-07-25T07:03:31.740Z
18541,Lider Computers,lider-computers,,2,,Kompüter; Elektronika və Texnika,,,,,,True,,,,,2600116802,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Lider_Computers_0459fee29f.jpg,,2025-09-10T11:12:56.838Z,2025-12-12T12:57:15.347Z,2025-09-10T11:13:00.216Z
18735,Mobsy,mobsy,,,,Elektronika və Texnika,,2; 3; 6; 9,,,,,,,https://www.instagram.com/mobsy.az?igsh=ejh0ZXg0dDZqajc4,,1307592542,,,2025-10-10T12:37:46.069Z,2025-12-12T12:57:54.918Z,2025-10-10T12:37:47.518Z
18167,Xiaomi,xiaomi-1,,,,Elektronika və Texnika,,2; 3; 6; 9,,,,,,,https://www.instagram.com/xiaomistore.azerbaijan/,,1504664511,,,2023-10-19T19:07:28.636Z,2026-02-10T12:22:26.728Z,2023-10-19T19:07:30.159Z
18740,SUPER BOX,super-box,,,,Uşaqlar üçün,,3; 6; 9,,,,,,,https://www.instagram.com/superbox_az/,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/SUPER_BOX_4e866977c9.png,,2025-10-10T19:41:33.931Z,2025-12-12T13:00:27.870Z,2025-10-10T19:41:35.032Z
18743,Vianor Təkər Evi,vianor-t-k-r-evi,,,,Avto,,2; 3; 6,,,,,,,https://www.instagram.com/vianorbaku.az/,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/vianorbaku_d2e0588caf.png,,2025-10-10T20:07:07.793Z,2025-12-12T13:01:08.407Z,2025-10-10T20:07:41.383Z
18744,Hİ TRAVEL,hi-travel,,,,Turizm,,2; 3; 6; 9,,,,,,,https://www.instagram.com/hitravelaz/,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/HI_TRAVEL_7d77f3686c.png,,2025-10-10T20:12:02.479Z,2025-12-12T13:01:33.434Z,2025-10-10T20:12:31.115Z
18749,MOBIOS,mobios,,,,Elektronika və Texnika,,2; 3; 6; 9,,,,,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/IMG_20251009_WA_0005_1_11bf006250.jpg,,2025-10-13T06:08:39.133Z,2025-12-12T13:03:36.934Z,2025-10-13T06:08:40.800Z
17469,Korkmaz,korkmaz-1,,3,,Elektronika və Texnika,,2; 3; 6; 9,,,,True,,,,,2601921562,,,2023-09-18T14:25:23.536Z,2025-12-12T13:04:02.265Z,2025-10-13T06:20:40.378Z
18711,Shaurmacı,shaurmaci,,2,,Restoran,,,,,,True,,,https://www.instagram.com/shaurmaci/,,3701333702,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Shaurmaci_8c9b854ffa.png,,2025-10-09T08:06:20.101Z,2025-12-12T13:04:28.694Z,2025-10-13T12:05:06.789Z
19171,TEXNO MARKET,texno-market,,2,,Elektronika və Texnika,,,,,,True,,,,,7300611132,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Chat_GPT_Image_Dec_10_2025_10_42_21_AM_1_ab4c3d081a.png,,2025-12-10T11:20:52.513Z,2025-12-12T13:04:33.260Z,2025-12-12T13:04:33.249Z
18702,Federal,federal,,2,,Geyim,,,,,,True,,,https://www.instagram.com/federal_baku/,,1601331172,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Federal_5ce2a21812.jpg,,2025-10-08T10:55:00.020Z,2025-12-12T13:04:51.890Z,2025-10-13T12:08:26.559Z
18661,Jamelia Beauty,jamelia-beauty,,2,,Parfümeriya və Kosmetika,,,,,,True,,,https://www.instagram.com/jamelia_beauty_/,,2101297632,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Jamelia_Beauty_5bfbea479d.png,,2025-09-24T05:59:13.884Z,2025-12-12T13:05:50.868Z,2025-10-14T06:25:06.876Z
18663,AVTO 03,avto-03,,2,,Avto,,,,,,True,,,https://www.instagram.com/avto03_ehtiyat_hisseleri/,,6802473622,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Avto_03_93e945e0e7.jpg,,2025-09-24T07:26:42.869Z,2025-12-12T13:06:08.436Z,2025-10-14T06:26:06.860Z
18668,Ocaq Market,ocaq-market-1,,1,,Supermarket,,,,,,True,,,,,3500147332,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Ocaq_market_376a787062.jpg,,2025-09-29T10:02:07.469Z,2026-02-15T10:02:32.201Z,2025-10-14T07:22:54.183Z
18703,Tulip Baby,tulip-baby,,2,,Geyim; Uşaqlar üçün,,,,,,True,,,https://www.instagram.com/_tulip_baby/,,2008605332,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Tulip_Baby_7c65ffabea.png,,2025-10-08T11:30:25.004Z,2025-12-12T13:07:42.736Z,2025-10-14T06:55:55.824Z
18766,İDEA,idea-1,,,,Elektronika və Texnika,,2; 3; 6; 9,,,,,,,,,,,,2025-10-14T11:37:36.576Z,2025-12-12T13:09:12.432Z,2025-10-14T11:37:38.890Z
18737,Xalça  Dünyası,xalca-duenyasi-1,,,,Ev aksessuarları; Məişət əşyaları,,2; 3; 6,,,,,,,https://www.instagram.com/merinos_hali_sederek/,,1603647321,,,2025-10-10T13:27:32.817Z,2026-02-03T12:02:54.448Z,2025-10-10T13:27:34.481Z
18723,Nur Telekom,nur-telekom,,2,,Elektronika və Texnika,,2; 3; 6; 9,,,,True,,,https://www.instagram.com/nur_telekomm?igsh=YzM5MjdybTY0Y3Vu,,,,,2025-10-09T19:40:42.386Z,2025-12-12T12:56:37.794Z,2025-10-09T19:40:44.193Z
18757,Nil telekom,nil-telekom,,2,,Elektronika və Texnika,,2; 3; 6; 9,,,,True,,,https://www.instagram.com/nil_telekomm?igsh=M2YwNnAxcGs3MWRs,,,,,2025-10-13T12:52:10.361Z,2026-02-10T12:13:55.764Z,2025-10-13T12:52:12.338Z
18734,Bakcell Rəsmi Diller Salyan,bakcell-r-smi-diller-salyan,,,,Elektronika və Texnika,,2; 3; 6; 9,,,,,,,,,7000207962,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Image_2_b23d8f1e24.jfif,,2025-10-10T12:27:23.756Z,2025-12-12T12:57:34.468Z,2025-10-10T12:27:36.679Z
19165,Haley electronics,haley-electronics,,5,,Elektronika və Texnika,,,,,,True,,,https://www.instagram.com/haley.electronics/,,1102967712,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Haley_squared_1_e6873436f0.png,,2025-12-10T11:05:16.120Z,2025-12-12T12:58:57.660Z,2025-12-12T12:58:57.649Z
18336,RERO Electronics,rero-electronics,,2,,Elektronika və Texnika; Məişət əşyaları,,2; 3; 6; 9,,,,True,,,https://www.instagram.com/rero_electronics?igsh=bDBjamZkZXp6Mmdw,,8301426742,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/RERO_Electronics_7b7990de56.png,,2025-09-09T08:47:41.672Z,2025-12-12T12:59:39.852Z,2025-09-09T08:47:47.860Z
